"HITID","Sign_Name","Choice_1","Choice_2","Choice_3","Choice_4","Choice_5","Worker","Answer","Date"
"3NSCTNUR2ZNPNOK543A1FK2DKYSA5T","www.funwithasl.net/static/sign52.html","great","captain","east","blind","pipe","A1IV0802ICNA0A","Choice 2","Sat Jul 05 22:50:39 UTC 2014"
"3URJ6VVYUPNWT9A60HW9BNG49J1O41","www.funwithasl.net/static/sign394.html","city","place","ship","shop","africa","A1S88VQY8G8CNC","Choice 2","Sat Jul 05 22:51:18 UTC 2014"
"3TL87MO8CMPYL44Y76C0AA91345LF5","www.funwithasl.net/static/sign328.html","form","sketch","not","month","exist","A2WNW8A4MOR7T7","Choice 2","Sat Jul 05 22:52:56 UTC 2014"
"3GS542CVJVNBI5A0CXW1JPRTEHB95G","www.funwithasl.net/static/sign386.html","lamp","city","word","nothing","mountain","A2WNW8A4MOR7T7","Choice 2","Sat Jul 05 22:52:31 UTC 2014"
"335HHSX8CD5Z1O7CPF2CUID9AAGDHF","www.funwithasl.net/static/sign385.html","beg","husband","door","advanced","advice","A1IV0802ICNA0A","Choice 2","Sat Jul 05 22:52:42 UTC 2014"
"3BS6ERDL937J4ZNVTWB8XROJ1X16DA","www.funwithasl.net/static/sign240.html","blue","time","secretary","lantern","dark","A1S88VQY8G8CNC","Choice 2","Sat Jul 05 22:53:30 UTC 2014"
"3AQN9REUTFGLNJX1ZF60GI8C06TYDZ","www.funwithasl.net/static/sign38.html","voice","say","gym","bed","yes","A1S88VQY8G8CNC","Choice 2","Sat Jul 05 22:52:56 UTC 2014"
"38DCH97KHH2PH367I1BH6U0N6IAJQY","www.funwithasl.net/static/sign400.html","several","done","husband","reason","gold","A2WNW8A4MOR7T7","Choice 2","Sat Jul 05 22:53:30 UTC 2014"
"3NQUW096N68PKUDL4KC80ENQ06AL9D","www.funwithasl.net/static/sign286.html","buffalo","hunt","must","catch","run","A2F7D8EOTB663","Choice 2","Sat Jul 05 22:53:06 UTC 2014"
"3JMNNNO3B14UV44LNP4VZ2WSS742WV","www.funwithasl.net/static/sign145.html","dark","room","roman","city","voice","A1S88VQY8G8CNC","Choice 2","Sat Jul 05 22:54:03 UTC 2014"
"3AFT28WXLF2Q1G9LL6YD5OQNE12IOA","www.funwithasl.net/static/sign379.html","order","city","gold","hall","advanced","A1IV0802ICNA0A","Choice 2","Sat Jul 05 22:53:52 UTC 2014"
"3TKXBROM5TAC05IO5T68XS91F7SIJR","www.funwithasl.net/static/sign284.html","hide","go","foot","art","tiger","A2WNW8A4MOR7T7","Choice 2","Sat Jul 05 22:54:44 UTC 2014"
"388FBO7JZRTU9VOEO9K3CNK6EAVNY6","www.funwithasl.net/static/sign142.html","prophecy","path","voice","dear","breakfast","A2WNW8A4MOR7T7","Choice 2","Sat Jul 05 22:54:11 UTC 2014"
"3Y3N5A7N4G9ORD3EC853Z8V69KLYMH","www.funwithasl.net/static/sign138.html","ruin","get","round","hero","high","A2WNW8A4MOR7T7","Choice 2","Sat Jul 05 22:54:18 UTC 2014"
"3FJ2RVH25Z6JJ8RDUEU3LIOHU7K92F","www.funwithasl.net/static/sign193.html","feed","tiny","white","bird","summer","A2F7D8EOTB663","Choice 2","Sat Jul 05 22:54:56 UTC 2014"
"3NZ1E5QA6Z1U6YPXAHAXAVMJ2GD5BJ","www.funwithasl.net/static/sign282.html","gun","come","beast","monkey","may","A1IV0802ICNA0A","Choice 2","Sat Jul 05 22:54:15 UTC 2014"
"3QI9WAYOGQBP6O6DQM6XSQAJ20B6S4","www.funwithasl.net/static/sign187.html","short","turkey","sea","bird","fine","A2F7D8EOTB663","Choice 2","Sat Jul 05 22:54:22 UTC 2014"
"3VZYA8PITOYTMBMNC1D8QEQ0BCG50X","www.funwithasl.net/static/sign202.html","hippopotamus","princess","back","outside","cry","A2WNW8A4MOR7T7","Choice 2","Sat Jul 05 22:54:50 UTC 2014"
"3CMIQF80GNQDT8R0YIHSXQVIKCQ6QF","www.funwithasl.net/static/sign168.html","early","fence","danger","male","outgrow","A2WNW8A4MOR7T7","Choice 2","Sat Jul 05 22:55:26 UTC 2014"
"3OKP4QVBP2XN3L9PLZTSJHT2A76AGB","www.funwithasl.net/static/sign357.html","africa","brother","great","beg","mother","A2F7D8EOTB663","Choice 2","Sat Jul 05 22:55:44 UTC 2014"
"3PGQRAZX02KRP8GJW51PBHUC193YST","www.funwithasl.net/static/sign200.html","girl","earth","crane","tail","leader","A2F7D8EOTB663","Choice 2","Sat Jul 05 22:55:30 UTC 2014"
"306996CF6WKVIGOE9U8L7592Q191B0","www.funwithasl.net/static/sign306.html","forest","region","sleigh","shine","sad","A1S88VQY8G8CNC","Choice 2","Sat Jul 05 22:56:20 UTC 2014"
"33BFF6QPI1BJGM04RPI0IC1KYL4W30","www.funwithasl.net/static/sign341.html","layer","bury","individual","human","autumn","A1IV0802ICNA0A","Choice 2","Sat Jul 05 22:56:17 UTC 2014"
"3K8CQCU3KE1QKQTE982FRQZQ32VNW7","www.funwithasl.net/static/sign307.html","reign","muse","price","path","rattle","A1S88VQY8G8CNC","Choice 2","Sat Jul 05 22:56:04 UTC 2014"
"3KQC8JMJGCS1JW5FWQW0H9RXJYSH3O","www.funwithasl.net/static/sign380.html","voyage","discourse","wife","mother","africa","A2WNW8A4MOR7T7","Choice 2","Sat Jul 05 22:56:12 UTC 2014"
"375VMB7D4JJZXJIWVXKXUUEOANVDI8","www.funwithasl.net/static/sign389.html","jew","sea","hall","design","carry","A2F7D8EOTB663","Choice 2","Sat Jul 05 22:56:20 UTC 2014"
"3YGYP136419LCUCSAES94RR9BNGNR4","www.funwithasl.net/static/sign71.html","first","block","cut","thunder","shoulder","A2F7D8EOTB663","Choice 2","Sat Jul 05 22:57:47 UTC 2014"
"3MDKGGG61QNQLOJSFMBN2V654IOT6D","www.funwithasl.net/static/sign103.html","chess","city","spear","breakfast","captain","A2F7D8EOTB663","Choice 2","Sat Jul 05 22:57:25 UTC 2014"
"3UL5XDRDNCJB40RQ75QNJTWIUAS85N","www.funwithasl.net/static/sign220.html","junior","butterfly","everyone","cry","purple","A2QLSHXNCHBRN4","Choice 3","Sat Jul 05 22:25:36 UTC 2014"
"31JUPBOORN4P6PUBZS6U0ISFG0SL8O","www.funwithasl.net/static/sign95.html","clear","right","house","eye","set","A2QLSHXNCHBRN4","Choice 3","Sat Jul 05 22:26:08 UTC 2014"
"3Z3R5YC0P3NM4HC3GFERW1JIXHRTFG","www.funwithasl.net/static/sign352.html","daughter","diamond","prince","mother","see","A2QLSHXNCHBRN4","Choice 3","Sat Jul 05 22:28:02 UTC 2014"
"31J7RYECZLQ7VPAQ07XFL8572UML14","www.funwithasl.net/static/sign212.html","wet","door","prince","school","tide","A1IV0802ICNA0A","Choice 3","Sat Jul 05 22:28:53 UTC 2014"
"3ZICQFRS31IOVAC2NJXGLH0HUI6ZZP","www.funwithasl.net/static/sign226.html","snow","purple","seventy","princess","only","A2WNW8A4MOR7T7","Choice 3","Sat Jul 05 22:28:34 UTC 2014"
"3WGCNLZJKF8OXDMYNQZR2VX2TML1D7","www.funwithasl.net/static/sign349.html","rage","permit","rush","retreat","england","A1IV0802ICNA0A","Choice 3","Sat Jul 05 22:27:41 UTC 2014"
"3P4ZBJFX2V3EWYGXBKJ2JLQH1B9FWS","www.funwithasl.net/static/sign340.html","human","final","enthusiasm","familiar","individual","A1IV0802ICNA0A","Choice 3","Sat Jul 05 22:30:29 UTC 2014"
"3EQVJH0T40L6ID39B52RZMVVDW4THE","www.funwithasl.net/static/sign374.html","sister","person","set","inform","done","A2WNW8A4MOR7T7","Choice 3","Sat Jul 05 22:30:35 UTC 2014"
"37NXA7GVST6NH1QO7LH4SWCNRYTVL3","www.funwithasl.net/static/sign21.html","tennis","eye","hear","school","classroom","A2WNW8A4MOR7T7","Choice 3","Sat Jul 05 22:30:45 UTC 2014"
"3N3WJQXELSQEKASMJBXTQRFCU002L2","www.funwithasl.net/static/sign245.html","back","long","elephant","seventy","time","A1IV0802ICNA0A","Choice 3","Sat Jul 05 22:31:17 UTC 2014"
"3OQQD2WO8I61FRGZ28ELHLSCJB73I3","www.funwithasl.net/static/sign247.html","white","marry","eat","nurse","school","A2WNW8A4MOR7T7","Choice 3","Sat Jul 05 22:31:52 UTC 2014"
"3BO3NEOQM0H1ZCFKBNTV4T6IPKYAI3","www.funwithasl.net/static/sign178.html","permission","red","bye","chicken","early","A2WNW8A4MOR7T7","Choice 3","Sat Jul 05 22:32:15 UTC 2014"
"3X7837UUADYW7LNN3SXJ0PJW6HY6JO","www.funwithasl.net/static/sign118.html","build","book","great","room","prophecy","A1IV0802ICNA0A","Choice 3","Sat Jul 05 22:31:39 UTC 2014"
"3UOMW19E6D6DG3H3OH6SLFS1K1D5CQ","www.funwithasl.net/static/sign296.html","mother","kill","line","driver","must","A1IV0802ICNA0A","Choice 3","Sat Jul 05 22:35:42 UTC 2014"
"3Z8UJEJOCZD84QNWYE884ST90LK93Q","www.funwithasl.net/static/sign381.html","lord","design","manner","good","cause","A841FR9QWUPT4","Choice 3","Sat Jul 05 22:38:47 UTC 2014"
"3I6NF2WGIGWQXFX8Q32BB6DGIT55G0","www.funwithasl.net/static/sign326.html","enthusiasm","icicle","lose","influence","england","A1IV0802ICNA0A","Choice 3","Sat Jul 05 22:38:14 UTC 2014"
"3GITHABACYL48AV7VOD83JJ1ZV02N4","www.funwithasl.net/static/sign84.html","pork","cabin","pipe","shot","half","A1IV0802ICNA0A","Choice 3","Sat Jul 05 22:39:29 UTC 2014"
"3WKGUBL7SZMONO79NPGHJ6CAEEWL4H","www.funwithasl.net/static/sign249.html","long","fire","big","marry","get","A2WNW8A4MOR7T7","Choice 3","Sat Jul 05 22:40:00 UTC 2014"
"3P6ENY9P79WG9ZNYHT3NLFTM2FOIHM","www.funwithasl.net/static/sign279.html","noise","end","back","mud","hundred","A841FR9QWUPT4","Choice 3","Sat Jul 05 22:40:01 UTC 2014"
"3V8JSVE8YYQQFPB1VAHKM0QX0IUYES","www.funwithasl.net/static/sign232.html","geography","course","snow","long","hand","A841FR9QWUPT4","Choice 3","Sat Jul 05 22:40:20 UTC 2014"
"3W5PY7V3UP7YQ5XT9BSBJG3P5QQYJD","www.funwithasl.net/static/sign88.html","way","gone","back","pirate","run","A1IV0802ICNA0A","Choice 3","Sat Jul 05 22:40:24 UTC 2014"
"3D5G8J4N5A4B0EYTGUJVENM4LBFVT6","www.funwithasl.net/static/sign255.html","tail","priest","clam","monkey","brother","A2WNW8A4MOR7T7","Choice 3","Sat Jul 05 22:41:20 UTC 2014"
"3O2Y2UIUCQUN1YMGM60ZVAWME40FKW","www.funwithasl.net/static/sign34.html","see","report","look","back","play","A2F7D8EOTB663","Choice 3","Sat Jul 05 22:41:24 UTC 2014"
"3MNJFORX8B4KJF1DFJWTTLD4HE55F1","www.funwithasl.net/static/sign314.html","music","may","unite","pen","sit","A1IV0802ICNA0A","Choice 3","Sat Jul 05 22:41:08 UTC 2014"
"3VMHWJRYHVGTLYLNLPFOL44OADFFXL","www.funwithasl.net/static/sign158.html","see","neck","child","white","yukon","A2WNW8A4MOR7T7","Choice 3","Sat Jul 05 22:42:07 UTC 2014"
"30ZKOOGW2W6QZ6JM3G8PCUPW8INA1B","www.funwithasl.net/static/sign205.html","wet","needle","kind","hippopotamus","poor","A2LFVJ28A2J2PK","Choice 3","Sat Jul 05 22:43:24 UTC 2014"
"3E22YV8GG1600HWDXMOKZWRUA5SNPC","www.funwithasl.net/static/sign242.html","island","boy","next","illustration","sum","A2WNW8A4MOR7T7","Choice 3","Sat Jul 05 22:42:42 UTC 2014"
"3MJ9GGZYO36XOR1IMK83HDZ10O1A2S","www.funwithasl.net/static/sign228.html","sum","anything","tower","minister","long","A1IV0802ICNA0A","Choice 3","Sat Jul 05 22:42:39 UTC 2014"
"3DA79LNS59VRO5WAWKDPVSULUSN3TK","www.funwithasl.net/static/sign154.html","lesson","child","egg","brown","female","A841FR9QWUPT4","Choice 3","Sat Jul 05 22:43:00 UTC 2014"
"39KMGHJ4RZAUR40MFV7W9JU9U45007","www.funwithasl.net/static/sign48.html","put","say","something","everything","hear","A841FR9QWUPT4","Choice 3","Sat Jul 05 22:43:29 UTC 2014"
"3HEADTGN2PSYKZL1C5E0E8LMXQIVRT","www.funwithasl.net/static/sign236.html","day","map","door","prince","junior","A2WNW8A4MOR7T7","Choice 3","Sat Jul 05 22:44:55 UTC 2014"
"33EEIIWHK77Y8Y61ZQP09IBH14GQVN","www.funwithasl.net/static/sign175.html","female","tiny","baby","chicken","short","A1IV0802ICNA0A","Choice 3","Sat Jul 05 22:45:29 UTC 2014"
"38G0E1M85M5Q0RDIGZ95JJ864PMVUX","www.funwithasl.net/static/sign263.html","tree","must","tiger","hood","tent","A2F7D8EOTB663","Choice 3","Sat Jul 05 22:45:16 UTC 2014"
"3DZKABX2ZI5UEXWIU8O5PDM0XPFCV4","www.funwithasl.net/static/sign12.html","swim","trick","scared","girl","photograph","A2WNW8A4MOR7T7","Choice 3","Sat Jul 05 22:45:30 UTC 2014"
"3BVS8WK9Q0V6IMKCH1TRZ4QO73KBI2","www.funwithasl.net/static/sign123.html","soldier","animal","machine","great","sleep","A2F7D8EOTB663","Choice 3","Sat Jul 05 22:45:29 UTC 2014"
"3D42WVSDH8VIL3BXQL1Q4IBXCJ9FYR","www.funwithasl.net/static/sign173.html","soft","insect","child","lesson","family","A2WNW8A4MOR7T7","Choice 3","Sat Jul 05 22:45:21 UTC 2014"
"3X52SWXE0X57TMWNKIT1BF5E4YHCWE","www.funwithasl.net/static/sign230.html","child","professor","boy","poison","away","A2WNW8A4MOR7T7","Choice 3","Sat Jul 05 22:46:05 UTC 2014"
"3NKW03WTLM7BNN66P0UWVKUV8DIQWX","www.funwithasl.net/static/sign191.html","winter","lesson","most","season","soft","A1S88VQY8G8CNC","Choice 3","Sat Jul 05 22:47:06 UTC 2014"
"3HA5ODM5KASALELERUE54IQIJS1VSH","www.funwithasl.net/static/sign70.html","last","powder","gone","man","fog","A2WNW8A4MOR7T7","Choice 3","Sat Jul 05 22:46:34 UTC 2014"
"3UUIU9GZC55U2KJEA31IAPS58NDT5X","www.funwithasl.net/static/sign261.html","mother","pad","snake","may","beast","A2F7D8EOTB663","Choice 3","Sat Jul 05 22:47:08 UTC 2014"
"306W7JMRYYYDTG8Z8FH0MFWA46E8BO","www.funwithasl.net/static/sign100.html","money","last","great","word","east","A2WNW8A4MOR7T7","Choice 3","Sat Jul 05 22:48:36 UTC 2014"
"35YHTYFL1G31H9GSLAE6XJ73U27FVI","www.funwithasl.net/static/sign135.html","table","noble","magic","sound","last","A2WNW8A4MOR7T7","Choice 3","Sat Jul 05 22:49:02 UTC 2014"
"3VMV5CHJZ8FSIH8YRZK9EMJUYWRTGF","www.funwithasl.net/static/sign362.html","daughter","nothing","bird","apartment","word","A1IV0802ICNA0A","Choice 3","Sat Jul 05 22:49:43 UTC 2014"
"3D7VY91L65XSE5A32GRJRXX5OC4BMI","www.funwithasl.net/static/sign358.html","see","god","give","person","sister","A2WNW8A4MOR7T7","Choice 3","Sat Jul 05 22:50:14 UTC 2014"
"3TD33TP5DL2RC41E5D1EI625UUEABU","www.funwithasl.net/static/sign112.html","everything","book","ladder","mean","paint","A2WNW8A4MOR7T7","Choice 3","Sat Jul 05 22:49:24 UTC 2014"
"3VP28W7DUNKIQTL2M739IPKZIDDFZI","www.funwithasl.net/static/sign182.html","tail","fence","dress","away","great","A2WNW8A4MOR7T7","Choice 3","Sat Jul 05 22:50:03 UTC 2014"
"3VAOOVPI3ZSKLWEUTHFY5NEL00RLLA","www.funwithasl.net/static/sign387.html","done","put","give","cave","time","A1S88VQY8G8CNC","Choice 3","Sat Jul 05 22:50:22 UTC 2014"
"3HYV4299H0WB0JKJI6JQNN2V74SE8X","www.funwithasl.net/static/sign359.html","leave","journey","design","present","come","A1IV0802ICNA0A","Choice 3","Sat Jul 05 22:50:15 UTC 2014"
"32FESTC2NHQU1I7IPIE0TRKHJI6CUF","www.funwithasl.net/static/sign10.html","mother","eye","poor","cramp","awful","A2WNW8A4MOR7T7","Choice 3","Sat Jul 05 22:50:53 UTC 2014"
"31MBOZ6PAORRISKOG4MZ24OY6RDLCU","www.funwithasl.net/static/sign115.html","animal","come","lord","little","hall","A2F7D8EOTB663","Choice 3","Sat Jul 05 22:52:24 UTC 2014"
"3PMR2DOWOO1ALZ4OV20A2HGDSOW54D","www.funwithasl.net/static/sign49.html","dare","common","giggle","lot","car","A2WNW8A4MOR7T7","Choice 3","Sat Jul 05 22:51:44 UTC 2014"
"3WRKFXQBOB72VUDNRT7B7FOPSB1YI1","www.funwithasl.net/static/sign257.html","teddy","wild","circle","foot","leg","A1S88VQY8G8CNC","Choice 3","Sat Jul 05 22:51:42 UTC 2014"
"3XT3KXP24ZY0CA3HLACJOO4WT296IC","www.funwithasl.net/static/sign117.html","person","hero","say","anything","silver","A1IV0802ICNA0A","Choice 3","Sat Jul 05 22:52:13 UTC 2014"
"3HJ1EVZS2OJE8QJISV8UVDT367Q3R7","www.funwithasl.net/static/sign129.html","solid","mean","see","end","paint","A2WNW8A4MOR7T7","Choice 3","Sat Jul 05 22:51:51 UTC 2014"
"3D1UCPY6GG98QL4MTM2U4WYYGE183X","www.funwithasl.net/static/sign24.html","worried","poor","see","bag","face","A1IV0802ICNA0A","Choice 3","Sat Jul 05 22:51:09 UTC 2014"
"33BFF6QPI1BJGM04RPI0IC1KYM53WA","www.funwithasl.net/static/sign171.html","child","grass","male","place","tree","A2WNW8A4MOR7T7","Choice 3","Sat Jul 05 22:52:20 UTC 2014"
"3M7OI89LVYO9Z7HHT0GXDL61GXP6CA","www.funwithasl.net/static/sign40.html","pen","easy","cramp","report","voice","A1S88VQY8G8CNC","Choice 3","Sat Jul 05 22:52:14 UTC 2014"
"3T2EL38U0MKQCNBWZ5QIX382HFOQXQ","www.funwithasl.net/static/sign395.html","must","apartment","order","hall","queen","A1IV0802ICNA0A","Choice 3","Sat Jul 05 22:52:01 UTC 2014"
"341YLJU21IZCU9KGY80GYBNKDW62IO","www.funwithasl.net/static/sign229.html","poor","yellow","everyone","hand","come","A2F7D8EOTB663","Choice 3","Sat Jul 05 22:51:47 UTC 2014"
"39AYGO6AFFKSQBE8IQPBTW0DF136NS","www.funwithasl.net/static/sign331.html","heavy","retreat","pen","autumn","beard","A1IV0802ICNA0A","Choice 3","Sat Jul 05 22:53:01 UTC 2014"
"33EEIIWHK77Y8Y61ZQP09IBH14GVQS","www.funwithasl.net/static/sign47.html","common","cold","others","right","girl","A2WNW8A4MOR7T7","Choice 3","Sat Jul 05 22:53:42 UTC 2014"
"3MYASTQBG7BCEH6F85P63W5A1XCQDO","www.funwithasl.net/static/sign19.html","dare","want","tennis","father","something","A1S88VQY8G8CNC","Choice 3","Sat Jul 05 22:54:44 UTC 2014"
"3JMNNNO3B14UV44LNP4VZ2WSS74W2P","www.funwithasl.net/static/sign150.html","great","lord","judge","illustration","doll","A1S88VQY8G8CNC","Choice 3","Sat Jul 05 22:55:49 UTC 2014"
"3QMELQS6Y5BD5960BX6S2G5NGYS6RG","www.funwithasl.net/static/sign172.html","spank","beautiful","leader","scan","blue","A2WNW8A4MOR7T7","Choice 3","Sat Jul 05 22:56:34 UTC 2014"
"3M0556243SKO947JJJSFN2DQ8Z5FN1","www.funwithasl.net/static/sign59.html","score","tide","island","fog","left","A1IV0802ICNA0A","Choice 3","Sat Jul 05 22:56:51 UTC 2014"
"3HO4MYYR12O5L1YHFR1X7RS7NXW6UK","www.funwithasl.net/static/sign198.html","clay","danger","long","sometimes","yellow","A2F7D8EOTB663","Choice 3","Sat Jul 05 22:57:03 UTC 2014"
"39RRBHZ0AU17MQ7SMM8D0BNL671VZM","www.funwithasl.net/static/sign322.html","onset","defeat","familiar","music","military","A2F7D8EOTB663","Choice 3","Sat Jul 05 22:57:13 UTC 2014"
"371DNNCG442DP22G818LM92WADET8Z","www.funwithasl.net/static/sign110.html","house","back","go","hero","afraid","A2F7D8EOTB663","Choice 3","Sat Jul 05 22:58:20 UTC 2014"
"3N3WJQXELSQEKASMJBXTQRFCU00L2L","www.funwithasl.net/static/sign30.html","locker","baby","eye","come","nice","A2QLSHXNCHBRN4","Choice 4","Sat Jul 05 22:27:31 UTC 2014"
"3D0LPO3EABZCRGOQPOKGRCKB4K0YOW","www.funwithasl.net/static/sign162.html","food","baby","bird","bill","remain","A1IV0802ICNA0A","Choice 4","Sat Jul 05 22:28:39 UTC 2014"
"3LEG2HW4UFNSKIIQX0UVVEASX4E2FX","www.funwithasl.net/static/sign2.html","must","tell","deaf","miss","better","A2QLSHXNCHBRN4","Choice 4","Sat Jul 05 22:27:49 UTC 2014"
"3KG2UQJ0MJOL0TXSXZ39Z1H4F1ENQ3","www.funwithasl.net/static/sign68.html","first","ill","close","time","open","A2WNW8A4MOR7T7","Choice 4","Sat Jul 05 22:28:45 UTC 2014"
"3X55NP42EOGTWD33F345QITO5P23PF","www.funwithasl.net/static/sign299.html","noise","gun","hundred","away","wolf","A2QLSHXNCHBRN4","Choice 4","Sat Jul 05 22:28:28 UTC 2014"
"3FTID4TN8LY4LVLTCW4OZVGH9FVYLF","www.funwithasl.net/static/sign97.html","hand","gray","gentleman","ship","run","A2WNW8A4MOR7T7","Choice 4","Sat Jul 05 22:29:06 UTC 2014"
"3PUV2Q8SV44PAB4QPNSG87ABFXBDBZ","www.funwithasl.net/static/sign350.html","month","unite","brief","build","cloud","A1IV0802ICNA0A","Choice 4","Sat Jul 05 22:29:45 UTC 2014"
"3WGZLY9VCHM68D6JMB86H5KA7RQD80","www.funwithasl.net/static/sign317.html","shine","fade","annual","rattle","forest","A2WNW8A4MOR7T7","Choice 4","Sat Jul 05 22:30:54 UTC 2014"
"3QREJ3J433X91QWC8H3XQN16B0MLK7","www.funwithasl.net/static/sign372.html","come","make","closet","service","give","A1IV0802ICNA0A","Choice 4","Sat Jul 05 22:31:03 UTC 2014"
"322ZSN9Z5GKC61FEWYI85XMR8RIT4S","www.funwithasl.net/static/sign51.html","tide","silver","second","first","dog","A2WNW8A4MOR7T7","Choice 4","Sat Jul 05 22:31:05 UTC 2014"
"39N6W9XWRDNOZ37S1578M3B9DZAGYU","www.funwithasl.net/static/sign159.html","greece","young","bear","meadow","myth","A2WNW8A4MOR7T7","Choice 4","Sat Jul 05 22:31:14 UTC 2014"
"3ACRLU860NEU2HIQLI30EPSWFADBET","www.funwithasl.net/static/sign295.html","come","gray","old","beast","hide","A1IV0802ICNA0A","Choice 4","Sat Jul 05 22:32:12 UTC 2014"
"3ZURAPD288NLVX0UEWUHQV0N5Z11FI","www.funwithasl.net/static/sign192.html","illustration","fish","soft","red","cold","A1IV0802ICNA0A","Choice 4","Sat Jul 05 22:33:48 UTC 2014"
"304QEQWKZPKFULS5HG97ZKQRS7LO0L","www.funwithasl.net/static/sign353.html","inform","first","marriage","son","queen","A1IV0802ICNA0A","Choice 4","Sat Jul 05 22:34:33 UTC 2014"
"3X0EMNLXEPPD8M5MZDAB9DL7W8UVP1","www.funwithasl.net/static/sign33.html","deaf","cramp","poor","tell","see","A2WNW8A4MOR7T7","Choice 4","Sat Jul 05 22:35:43 UTC 2014"
"3G57RS03HH50ILP1ROHM92JF8A052H","www.funwithasl.net/static/sign36.html","else","right","mother","anyway","good","A2WNW8A4MOR7T7","Choice 4","Sat Jul 05 22:35:25 UTC 2014"
"35NNO802AVW8JV99KRY0QZQIORXINV","www.funwithasl.net/static/sign365.html","submit","return","princess","ready","gate","A2WNW8A4MOR7T7","Choice 4","Sat Jul 05 22:36:11 UTC 2014"
"356TQKY9XFXQR459VY5KHDAELGN872","www.funwithasl.net/static/sign57.html","good","point","shot","chart","cut","A1IV0802ICNA0A","Choice 4","Sat Jul 05 22:37:51 UTC 2014"
"3Z56AA6EK40M8TT86PABGHBDABT6MS","www.funwithasl.net/static/sign146.html","know","dragon","lord","high","metal","A2F7D8EOTB663","Choice 4","Sat Jul 05 22:37:46 UTC 2014"
"3WGCNLZJKF8OXDMYNQZR2VX2TLKD1G","www.funwithasl.net/static/sign74.html","foot","word","north","gentleman","eye","A2F7D8EOTB663","Choice 4","Sat Jul 05 22:38:10 UTC 2014"
"3Z3R5YC0P3NM4HC3GFERW1JIXHRFT2","www.funwithasl.net/static/sign98.html","honest","gone","powder","shoulder","gentleman","A2F7D8EOTB663","Choice 4","Sat Jul 05 22:38:21 UTC 2014"
"3B286OTISEHXUNZQT5EVGULI2ZNAJF","www.funwithasl.net/static/sign188.html","feed","winter","danger","day","great","A2F7D8EOTB663","Choice 4","Sat Jul 05 22:38:52 UTC 2014"
"3BCRDCM0ODURI5T5LDXV14J9L6Y6KN","www.funwithasl.net/static/sign305.html","sacrifice","influence","slow","office","onset","A2F7D8EOTB663","Choice 4","Sat Jul 05 22:38:41 UTC 2014"
"3NSM4HLQNRU63QAKDRVQ3VC9KC1QQT","www.funwithasl.net/static/sign132.html","back","hall","little","end","brave","A841FR9QWUPT4","Choice 4","Sat Jul 05 22:39:18 UTC 2014"
"3ZFRE2BDQ9EZQFCNM19VOWK6MI8ZXS","www.funwithasl.net/static/sign208.html","prince","baby","good","witch","next","A841FR9QWUPT4","Choice 4","Sat Jul 05 22:39:11 UTC 2014"
"3R15W654VDTVCTU7LMNUM9DFA6EQL4","www.funwithasl.net/static/sign259.html","parade","people","pack","gun","rope","A2F7D8EOTB663","Choice 4","Sat Jul 05 22:39:02 UTC 2014"
"3D17ECOUOEVQFLK1U1TFPMBQ29W139","www.funwithasl.net/static/sign53.html","doctor","say","direction","first","come","A2F7D8EOTB663","Choice 4","Sat Jul 05 22:39:37 UTC 2014"
"388FBO7JZRTU9VOEO9K3CNK6EAVYNH","www.funwithasl.net/static/sign334.html","martial","sad","wind","military","final","A841FR9QWUPT4","Choice 4","Sat Jul 05 22:40:28 UTC 2014"
"32TMVRKDGNYT8HNQT07DE1Q4UEX84I","www.funwithasl.net/static/sign217.html","map","minister","something","baby","hippopotamus","A2WNW8A4MOR7T7","Choice 4","Sat Jul 05 22:40:17 UTC 2014"
"38B7Q9C28G5719AEHG66BV5TACM69T","www.funwithasl.net/static/sign6.html","miss","potty","back","list","bag","A1OLRUT93TXWEP","Choice 4","Sat Jul 05 22:40:46 UTC 2014"
"34R0BODSP1ZSD11HK8CNB3S45ERE5V","www.funwithasl.net/static/sign330.html","grass","rattle","sledge","region","lose","A2WNW8A4MOR7T7","Choice 4","Sat Jul 05 22:40:32 UTC 2014"
"36D1BWBEHN1YQSA7JNY8Q4U1U5Q2M4","www.funwithasl.net/static/sign262.html","mustache","afghanistan","rope","tail","last","A841FR9QWUPT4","Choice 4","Sat Jul 05 22:40:10 UTC 2014"
"3APP19WN71EMGJXMVMCG3CRGEPH6GK","www.funwithasl.net/static/sign85.html","may","good","sand","clear","chest","A2F7D8EOTB663","Choice 4","Sat Jul 05 22:40:36 UTC 2014"
"3TLFH2L6Y9O23N0RSKZKCIPTODMT2W","www.funwithasl.net/static/sign14.html","someone","play","car","class","anyway","A2F7D8EOTB663","Choice 4","Sat Jul 05 22:40:21 UTC 2014"
"3XJOUITW8URJV62CUVPL80NW4J0QT7","www.funwithasl.net/static/sign167.html","yukon","throat","cry","food","fence","A2F7D8EOTB663","Choice 4","Sat Jul 05 22:40:53 UTC 2014"
"39N6W9XWRDNOZ37S1578M3B9DY9YG9","www.funwithasl.net/static/sign63.html","bar","board","get","boat","end","A2WNW8A4MOR7T7","Choice 4","Sat Jul 05 22:40:59 UTC 2014"
"3R6RZGK0XFC7H0XNQ06UM4EJ0DXVYV","www.funwithasl.net/static/sign131.html","tell","justice","city","animal","dark","A2F7D8EOTB663","Choice 4","Sat Jul 05 22:41:48 UTC 2014"
